Id,Label,Comment
1525,0,Vẫn cần cố gắng ở Quốc tế hơnn
1526,2,Càng ngày càng đi xuống. Vô địch cho cố ra thế giới đánh như l...
1527,0,Đội truyền thông của Gam giống như điệp viên SE ấy nhỉ .Cứ vài ngày đăng 1 tin xàm xàm để ăn chửi .Máu M à
1528,0,thoi thoi  tắt cái văn ''tự hào'' dùm
1529,0,thay doi lon nhat la thua WC
1530,0,"fan tụi mày bị thay đổi ấy, cứ hễ có bài pressing là tụi nó lôi SE vào, SE ăn hết của nhà tụi mày à"
1531,1,Đần theo năm tháng
1532,2,“LÀM GÔN”
1533,2,"có hlv tâm lý,tập gym đồ ra thế giới lần 2 mà tâm lý như cc"
1534,2,Như b
1535,2,Như concard
1536,2,như con cặc
1537,0,Nói chung là không ăn thua. 1 vote giải tán
1538,1,Thua mấy thg ngu wc
1539,0,1 lần thua WC nữa
1540,2,Như cac
1541,2,Thấy như lồn nhé
1542,0,Đầu tư nhầm thời!
1543,1,Rác vcs
1544,2,Như cc
1545,0,"Đừng hỏi câu cuối được không Chẳng lẽ lại trả lời, tui hông mún trả lời bởi tui đã có những kỉ niệm quá đẹp vs Gam - 2 thằng bạn đh cùng phòng trọ hú hét giữa đêm cổ vũ cho GAM. Mới đó tui 1 nơi, bạn 1 nơi. Tui với GAM gio2f kỉ niệm nhiều chứ thực tạ… "
1546,2,lốn như đành
1547,2,làm gôn
1548,0,Rồi khi nào rút
1549,1,càng ngày càng đần
1550,0,Để hình ảnh đây và ko nói gì thêm
1551,2,súc vật gam con é é é
1552,1,Thay đổi từ niềm tự hào VCS thành cái bị rách bị WC nắc liên hồi 
1553,0,Thua wc naii xừ
1554,0,u lost wc
1555,0,thua wc
1556,0,"Từ niềm tự hào, mang bản sắc VCS ra thế giới trở thành đội bị WC hành. Đỉnh cao cũng là GAM mà xuống đáy cũng là GAM"
1557,2,Tội mấy ae xem đổi tuyển concard vs wildcard
1558,2,"Có lịch Viewing Party vòng bảng chưa ad, post lên cho mọi người biết chứ, đánh như cái đầu bùi."
1559,0,"Chả thấy bầu ko khí đỉnh cao j cả, chỉ thấy Gam chơi game 1 cách k não từ ban pick đến vận hành game thôi"
1560,0,"Không chỉ gam mà đến vcs mùa hè cứ đội nào thua gam tao cũng vào chửi, đánh thua cả đội thua wildcard thì đáng ăn chửi"
1561,0,"tội mấyy ông mua vé xem trận R7 vãiii, đánhh như đấmm vào mắt khán giả"
1562,0,Mất công thuê nguyên cái rạp đồ mà 18h đánh 19h tắt điện về là s 
1563,0,"Ở nhà xem qua đt đã thấy thất vọng ê chề rồi, ko biết ở trong rạp xem qua màn hình lớn cảm giác thế nào nhỉ."
1564,1,Bỏ mấy xị ra xem GunDam bị mấy anh mễ đen nắc không thương tiếc trong tiếng la hét tuyệt vọng của fan GunDam kkk
1565,0,Họ đã làm gì mà ép họ xem GAM thi đấu vậy
1566,0,"Trước trận R7 có thông báo làm view party có ông vào nói ""vào để xem GAM đánh thua à"" Có ông vào gáy ""R7 là thằng WC thôi mà thắng chắc"". Ko biết giờ chui ở cái hang nào rồi nhể"
1567,1,Mất tiền đi xem phim con heo mà nhìn vui nhể 
1568,0,"Viewing party này cháy quá gam ơi
mong gam sẽ tổ chức thêm viewing vòng bảng ạ!!! Gamtime"
1569,1,Đóng tiền xem s.x tập thể
1570,1,"Sướng nhất fan GunDam, tốn có 1 xị tới 5 xị mà đc xem anh R7 nắc em GunDam múp rụp
Đã vậy còn nắc mạnh tay ko thương tiếc trong tiếng kêu gào tuyệt vọng của fan GunDam"
1571,0,Tính ra tội mấy ông đi xem view trận R7 cay ác
1572,0,Khi nào gam về đến để fan ra đón rồi làm fan meeting luôn ạ
1573,0,GAM mấy giờ đánh MSI vậy mng 
1574,0,tôi có mới mua áo của GAM có đc hoàn lại ko ạ
1575,0,Những giây phút ác mộng cùng nhau thì đúng hơn
1576,1,"Fan GAM nói SE tổ chức Viewing Party 2 lần trong 3 ngày chỉ để xem bị nắc, vậy mà giờ Gam cũng có khác gì đâu thậm chí còn bị WC nắc nữa mới đau"
1577,1,Đóng tiền vô xem r7 hấp diêm gundam à
1578,0,có hoàn tiền lại viewing party mấy trận với GG và R7 không
1579,1,Nay pỏn đc chiếu rạp luôn hả mọi người
1580,0,nhốt viewer lại bắt xem đủ trận mới cho về
1581,0,ở nhà xem còn bực.
1582,0,ko biết mấy khứa kia xem ở đó có cảm xúc sao.
1583,0,Fan Gam Khi qua Anh Cổ Vũ .Khi ra về .rầu thiệt chứ
1584,0,“những phút giây thật tuyệt vời” dữ ha t ở nhà xem đến pha ăn rồng đầu game 3 trận R7 là tắt mẹ nó r :vvv
1585,0,Cảm ơn GAM đã cho chúng em những cảm xúc đáng nhớ
1586,2,"Bữa t đi coi view party trận R7 đây , cay vlozz, vào coi s.x tập thể, không lẽ t đòi lại tiền vé thiệt chứ"
1587,0,"Ôi vui quá, khi nào thì GAM tổ chức viewing party MSI tiếp v háo hức dc coi GAM đánh quá"
1588,0,"Tôi thật sự rất nể phục những bạn fan này, Fan thế mới là fan chứ.... respect!"
1589,0,"Chúc mừng
GAM đã hoàn thành xuất sắc nhiệm vụ"
1590,0,sao có thể can đảm như v đc 
1591,0,Rồi khi nào ship áo cho e ạ
1592,0,GAM time nha ae
1593,2,Media làm ăn như cái đb z  đánh nhánh thua có gì tự hào k mà tổ chức Viewing party  Có fan ủng hộ là tốt nhưng đừng có lợi dụng fan để bào tiền như z.
1594,2,"Như cái cách xem mu đá vậy, đần vc"
1595,2,Đánh như đầu brr cũng làm party  tao coi tới con rồng ván 3 là tắt cmnr. Tội mấy đứa trong rạp bị bắt coi tới hết 
1596,2,"Đi xem viewing party trận GG là tào lao nhất
méo hiểu sao 9h đánh mà 10h về mịa r làm đi xem tốn thời gian vl biết z t cầm tiền mua vé xem lật mặt cho sướng"
1597,2,"Ủng hộ con cak mồm thì nói cố gắng hết sức lắm rồi, thế mà từ đầu mua đánh ai cũng nhìn ra đầu game đánh như mơ ngủ, ban pick thì thôi khỏi nhắc tới , style thì thua lane hiếm được trận hoà lane , còn thắng lane thì...., Có cả 1 mua giải để sửa đổi cu… "
1598,0,"Hiếm có đội nào được cả cộng đồng LMHT VN chửi lắm, kì tích của GAM"
1599,0,"sao thế, hết content rồi à "
1600,0,Giải thể team đi
1601,1,Quốc nhục
1602,0,Bạn CTV bán áo cho mình có đọc cmt này thì cho mình hỏi bao giờ có áo vậy Không thì anh em CTV giao nộp info dùm mình nhé
1603,2,Đồng con cak
1604,0,Cũng bắt đầu bằng chữ G nhưng không phải Gam
1605,1,Gân đàm bán được khối áo
1606,0,Esport này k có đỉnh cao GAM ơi
1607,0,"Đây như là một gáo nước lạnh tạt thẳng vào mặt những người hâm mộ , những người tin vào khu vực vcs gam chúng ta yếu hơn những gì chúng ta nghĩ và thật khó để tưởng tượng ra được kết quả như vậy , đã đến lúc phải thay đổi và đây là bài học cần thiế… "
1608,0,Viewing Party hoá thư viện
1609,2,Động viên concard
1610,0,Giây phủ ta cùng nhau vào hang
1611,0,trả tiền vé cho mấy ng xem 2 trận MSI đi chứ thấy bọn nó chửi ác quá kìa
1612,1,Xem xiếc hay còn gọi xem siéc tập thể
1613,0,Cứ chửi GAM-> SE thì tính ra ở đây toàn fan SE à 
1614,1,bỏ 5l ra mua vé vip để xem GAM bị WC đấm mồm à
1615,1,Mất tiền xem sẽ
1616,0,Những phút giây tuyệt vời  Nó nằm ở đâu
1617,1,Vcl tạo viewing party để chiếu phim sếc
1618,1,"Cảm ơn vì đã đến xem đội não tôm nhảy lùi bị hấp, mà còn tốn tiền tốn time"
1619,0,Tóm tắt Gam đi MSI
1620,1,Đúng rồi bầu không khí rất tuyệt vời cụ thể là xem WC hiếp dâm 5 thằng gân đàm
1621,1,Gân đàm quốc nhục
1622,0,"#GAMTIME Cố lên ae. Thất bại làm lại, còn cố gắng làm lại thì vẫn còn ace ủng hộ."
1623,0,Năm trước ngài ếch đi đường caps xiaohu toát mồ hôi đi đường faker hoà land không thua có ai còn nhớ ngài
1624,0,Có back tiền vé k ạ
1625,1,Đi xem phim sẽ à
1626,0,Giải thể đội à
1627,0,GAM là một phiên bản khác của MU
1628,0,Có nhóm anti rồi anh em ơiii
1629,0,Dùng từ không khí esport đỉnh cao có vẻ k đúng lắm
1630,0,"Xin cảm ơn tất cả #GAMFAM đã đồng hành cùng đội tại những buổi Viewing Party vừa qua. Dù cho kết quả có như thế nào, chúng ta đã có những phút giây thật tuyệt vời trong bầu không khí Esports đỉnh cao. Cảm ơn mọi người đã ở lại đến những phút cuối cùng … "
1631,1,Mất tiền để đc xem mấy thg quốc nhục bị ẻ vào mõm bao vui
1632,0,Tui pass lại áo cho ai cần
1633,0,HanKay ơi lên live stream lí do tại sao có thông số đối thủ mà vẫn thua đc k a 
1634,1,Xem híp râm onl ak
1635,0,Gametimeeee
1636,0,ủa rồi “những phút giây thật tuyệt vời” dữ chưa 
1637,0,"cái Gam đang thiếu là bản lĩnh của 1 người đàn anh mẫu mực, người đã từng rớt xuống đáy xã hội bước lên, mang tinh thần bất diệt của 1 chiến binh ngã ở đâu gấp đôi ở đó, xin được giới thiệu Gam SeNa"
1638,0,Như QTV đã nói: Mình có thực lực thua mới buồn chứ k có sao mà phải buồn
1639,0,Từ đỉnh của hào quang rực rỡ xuống đáy xh sau 1 đêm !!!  Đúng là Gamtime ...
1640,0,cố lên để đến cktg lại bị ăn hành bởi wildcard nào.
1641,0,tôi mãi là fan của GAM
1642,2,cảm ơn con cak
1643,1,Hoàngg Tú có bỏ tiền con phim Xéc Gân k anh
1644,2,Khổ vcl
1645,0,Thư viện Lotte
1646,2,Bầu không khí đỉnh cao Wc đánh còn thua thì đỉnh đ gì
1647,1,Gam đần
1648,1,Đức Tuấn Công Minh Nguyễn phim pỏn đc chiếu ngoài rạp k ae
1649,1,Rap k ghi dưới 18t hả sao bắt xem sẽ tập thể v ad 
1650,0,chân dung những con người đau khổ đây à 
1651,0,Bào tiền xong oi` rút hoy
1652,0,Thiết nghĩ nên hoàn tiền vé như Tot đã làm
1653,0,Phi Long bro có xem ko vậy
1654,0,rồi là Esports đỉnh cao dữ chưa
1655,2,Cc gì đây sao tao có fan cứng của đội gân đàm này 
1656,0,Tuấn Thành chắc bị hành hạ tinh thần lắm
1657,1,Tai Hoang xem seg
1658,1,"phim 18+ chiếu rạp thế này, quá vip"
1659,0,tôi nghĩ game thua về tâm lý và nên xem nước ngoài họ đánh hơn là tập luyện
1660,0,Thua gg là đúng rồi con với r7 hơi choán
1661,0,Thư viện
1662,0,cho hỏi ad GAM đánh đc Aphe giải ko
1663,0,Lê Hồng Thuận Nhật Minh đố biết ngồi đâu
1664,0,fan dong phet
1665,2,gam danh nhu cc nguoi ta
1666,0,Đố biết anh Ba nói gì
1667,1,Đóng tiền xem phim s.x
1668,2,Đánh đấm như lol có trả lại tiền vé cho ng hâm mộ k
1669,0,"thua thì chịu thôi , 2017 cũng đâu ai nghĩ gam ăn mấy đội các khu vực lớn đâu ,lúc đó chúng ta tiến bộ thì năm nay tới lượt wildcard tiến bộ hơn chúng ta , tiếp tục cố giành lấy ngôi sao thứ 9 và trở lại mạnh mẽ ở cktg 2023 , cố lên ngày trước vcs cũng… "
1670,0,Đây là thứ tôi muốn nói
1671,0,Cũng ăn gà nhưng mà Gà mờ :vvvvv
1672,1,"Thế mà cũng có đống fan đần xem giải rác cổ vũ, tự hào, thượng đẳng và cho mình là nhất trên toàn vũ trụ. Rồi cho toàn thiên hà biết à"
1673,0,"Glory, Vinboiz. Gam cần tụi em +1"
1674,2,đánh đấm thì như cái đầu buồi bố mày mà sơ hở cái làm content vs party.
1675,0,Càng đăng bài càng ăn chửi  tầm này cứ lẳng lặng đợi đến vcs mùa hè rồi chui ra hang  thua cả WC thì bị dí đến chết các cháu ạ
1676,0,Cảm xúc khi đi viewing party
1677,1,Bỏ tiềnra xem seed 1 vcs bị wc đấm vào mồm 
1678,2,"Giây phút tuyệt vời dữ chưa, bị djt như con Dog vẫn bỏ tiền mua vé để xem"
1679,0,Ngoài mặt thì vui nhưng trong lòng thì không biết
1680,1,Khi nào còn giữ thằng mid trong team thì t sẽ kbh xem GAM đánh nữa.
1681,1,GUNDAM
1682,1,"đúng lũ đần  nhiều thằng nhìn bần bần hèn hèn bỏ tiền ra mua vé chắc gom tiền cả tháng, xông vô coi 5 thằng não bò diễn hề đấm vào mắt người xem  Cayyyyyyy"
1683,0,Đỉnh cao đoạn nào vậy mọi ng
1684,1,Haha lũ thừa tiền. Fan gam giàu vl đỉnh
1685,2,Báo cả 1 khu vực thì tệ vc gam ạ
1686,2,địt mẹ mấy tahwngf ngu loonfngu nhất thằng hlv
1687,0,"Hahaha, giây phút tuyệt vời trong bầu không khí Esports đỉnh cao, nói xong có thấy ngượng ko"
1688,1,MẤY CON BÒ GÂN ĐÀM
1689,0,Nice
1690,0,"Thương họ, cú sốc này quá lớn"
1691,1,Cái kiểu chơi game còn đần hơn MU nó đá bóng nữa
1692,2,Gân Đàm làm tốn mất 700k đánh như con cặc
1693,0,"Vui quá , thấy ko bao mùa r suốt ngày cứ dừng chân tại chổ chỉ có lần SGB top6 thì ổn tí lúc đó Gam thì đánh seagames nếu mang phong độ đó đi đánh quốc tế thì sao nhỉ , cứ vui vẻ đợi mùa sau mùa sau đợi khi nào kati với lệ vi bật mod gánh thì t đóng hò… "
1694,0,tưởng trả tiền vé
1695,1,T cười ỉa
1696,0,No problem
1697,1,Trung bình lượng gamcon kiểu:
1698,2,"đánh thì như lol , media thì gáy vch, truyền thông ngu cũng làm người trung lập ngườinta ghét!"
1699,0,Nói nè chửi cũng mệt rồi t về acc chính đây lời sau cùng :
1700,2,"Còn biết nhục thì trả tiền fan cho đổi áo lấy tiền đi , Mặc cái áo lên người t nhục nhã vl … phắc diu …"
1701,2,Bẩn tay vl
1702,0,Là 1 fan của GAM Esports LoL đã lâu . Bjo tôi thấy rất là khó chịu .
1703,0,"Bởi vì nếu các bạn chịu khó thi đấu thật tốt ở quốc tế thì bjo đã ko phải chịu những lời mạt sát của fan se rồi , nếu các bạn đánh thua 1 2 trận trong giải VCS thì cũng chỉ bị nói ra … "
1704,0,Không có thực lực thua không có gì phải buồn.
1705,0,Thua mà có thực lực lúc đó mới nên buồn.
1706,0,"Cố lên các e, mùa hè làm lại"
1707,0,Dìa dia
1708,0,"GAM có lẽ giờ chỉ là cái tên, chứ bản chất thì mất dần mất mòn, mất hết rồi"
1709,0,Lo tập luyện mà thi đấu đi không biết nhìn lại àk
1710,0,Những con người này thật nghị lực
1711,0,Top kiaya jug levi mid glory ad shogun slayder sp taki đánh mới nổi
1712,2,"Lũ ngu tốn tiền mua áo vé các kiểu,rồi nhận lại những trận đấu bẩn mắt khán giả,ra về chắc d m biết thế éo đi xem nữa"
1713,1,Đánh thì ngu làm content thì giỏi đá thằng style đi mua shotgun về
1714,0,"GAM thua mình cay cú chửi trên page nó lại tặng ngay huy hiệu ""fan cứng"". Thâm nho"
1715,0,Biết đăng lên bị chửi mà cứ đăng hoài
1716,0,"Thứ mà người hâm mộ cần là bán tk style thay ADC chất lượng hơn, sẵn bán luôn tk kati"
1717,1,dù gam có thua thì ban tổ chức cũng kịp thu bộn tiền từ việc bán vé và bán áo. tội nghiệp fan gam vì phải bỏ tiền ra ủng hộ cho cái đám ăn hại này
1718,2,đéo phải nói xấu chứ lối đánh nhìn tù vl.kiểu Thách đấu đánh vs cao thủ vậy
1719,0,Không sao cktg làm lại .
1720,2,Được cái bán vé với bán áo mắc bỏ mẹ thì đánh như cái đầu buồi 
1721,1,Gam là nỗi nhục nhã cho nền liên minh huyền thoại việt nam
1722,2,"“Dù có kết quả như thế nào thì cũng có những phút giây tuyệt vời” Đánh như đục vào mồm ngta kêu tuyệt vời Vừa cống tiền vừa mang cảm xúc tiêu cực, biến mẹ khỏi vcs đi"
1723,1,gam ngu  cổ vũ vn rất nhiều mùa nhưng mùa này tệ quá
1724,1,Đánh thì ngu mà làm mấy trò nhảm thì giỏi
1725,0,Cố lên GAMMMMm
1726,0,Tất cả là do Campuchia không cho đánh LMHT ở seagame.
1727,0,Đỉnh cao đoạn phút bao nhiêu thế ae
1728,1,Kick thằng mid với ad đi
1729,0,Thái Việt presing tới chết 
1730,0,Đi tra tấn 
1731,0,Võ Minh Nhựt vui dữ chời
1732,0,Bơi về tới VN mà
1733,2,Làm cho lố vào kết quả như cặt
1734,2,"Thoii im mẹ mồm đii , đánh thì nguu cứ đăng tus hoài"
1735,1,Mấy thằng Gân đàm con
1736,0,lạc quan hơn cả bệnh nhân ung thư nửa
1737,0,Thư viện mà vui v
1738,0,Cố lên những ng anh em của tui
1739,2,Động viên con cak
1740,0,Tập luyện nhiều vào. Đừng thỏa mãn. Vô địch VCS quá dễ dàng nên GAM đánh mất chính mình. Ở VCS quăng game vẫn còn cơ hội gỡ. Ra ngoài quăng game có cái nịt. HLV nên học lại tư duy ban pick đi. 3 trân Xayah nó đánh như thế vẫn nhả được thì chịu. Lần này… 
1741,0,Đánh như thế còn đổ lỗi khán giả ồn
1742,2,Động viên cái con cak
1743,0,Chửi trước động viên sau. Thật đánh bẩn mắt kinh khủng.
1744,0,Chửi tới
1745,0,Đánh v là luyện tập dữ chưa
1746,2,Đánh hay đánh cố gắng thì mới nhận được sự đồng viên. Đánh như cái con cak đòi động viên
